Post;Answer
102170;102172
102165;102168
110739;110744
102160;102166
102148;102341
102134;102268
102105;102122
102102;102125
105400;105410
102094;102097
102090;102092
102087;102096
102077;102080
165374;165376
102056;102060
102043;102061
102022;102023
102015;102016
102007;102586
102006;102026
102000;102137
101993;101994
137879;137885
101984;101988
101982;101987
101975;101983
101950;101990
138295;138296
101948;101949
101931;101956
101929;101939
101914;102993
101912;101926
101901;101904
107986;107988
101899;101961
101887;101910
102289;102293
101849;101851
101809;101832
101805;101820
101797;101812
135571;135600
101784;101786
101773;101817
101766;102150
106371;106379
101764;101772
103685;103687
101754;101759
101728;114651
101711;101712
140868;140869
101683;101684
112793;112795
101681;101682
101732;101733
101660;101709
101637;101655
101633;102616
163610;163616
101628;101629
101624;101625
125578;126023
101602;101604
101598;101601
163918;163924
101586;101597
109406;109416
101585;101611
101570;101571
101567;101569
101560;101576
101551;101646
101549;101550
101538;101541
101522;103134
101508;102356
101505;101506
101498;101515
136463;136464
101491;101520
101461;101462
101456;101459
101451;101465
101449;101460
101444;101445
171999;172058
101441;101447
151426;151437
103364;103367
103277;103280
101435;101475
101411;101414
130026;130095
101408;101419
135754;135757
101401;101422
101391;101393
101389;101413
101362;101373
110230;110231
101356;101371
101345;101346
101327;105035
101322;101336
101306;101314
101305;101315
118848;118854
101293;101299
101291;101318
119204;119235
101269;101272
101268;101273
101261;101265
101254;101267
119532;119533
101230;101231
101213;101216
101201;101202
101200;101232
101197;101198
140620;140738
101191;101425
101184;101233
112497;112500
101169;101175
101144;101152
101122;101125
101106;101148
101080;101262
134033;134040
101073;101121
128514;128533
101061;101066
163530;163539
101042;101044
114049;115149
101037;101038
101018;101025
101011;101017
101005;101008
112648;114073
101003;101009
100992;100994
100990;101000
100973;100976
100972;101154
100970;100974
100968;100971
100934;100937
100933;100941
124226;124414
100924;100927
100919;100922
100914;100918
100890;100897
100876;100900
100874;100908
100868;101026
100860;100879
100855;100878
109308;109318
100834;100842
100822;100828
100821;101212
100820;101110
123320;123323
100804;100807
100794;100796
100777;100778
100765;100774
104375;104397
100760;100763
100758;100762
100740;100743
100732;100745
131863;131889
100730;100753
100726;100727
100707;100708
100697;100698
100680;100690
113154;113155
100664;100679
100654;108211
100651;100658
100644;100657
100639;100643
100633;100640
103434;103535
100607;100616
100595;100597
117418;117427
100550;100563
100535;100538
100530;100532
172689;172764
101301;101304
100517;101437
178533;178545
100515;101199
107004;107018
100505;124111
177438;177447
100487;101013
100477;100500
100439;100455
100427;100429
100421;100424
100406;100408
100380;100384
100367;100368
174998;175001
123572;123627
100344;100352
100340;100342
100335;100338
121634;121650
100320;100321
100319;100329
100310;100312
100298;100304
100276;100277
100273;100280
100266;100275
129839;129850
100264;100267
100261;100270
100255;100294
100248;100251
100230;100233
100220;100274
100216;100217
100189;100209
100175;100182
100549;100581
100148;100155
100142;100268
100129;100134
100126;100135
100124;100130
100122;100152
100111;100116
100103;100105
100100;100108
100096;100102
138827;138831
100084;100097
100077;100586
100068;100069
100062;100063
100061;100067
100044;100065
100040;100041
155956;155976
100035;100038
107410;107413
100028;100031
100000;100010
99993;99995
151971;151976
99974;103614
99968;99991
99967;99973
99959;99970
110142;110640
99950;99951
99945;99960
99940;99956
99935;99937
99929;99933
179463;179472
99923;99926
99918;99921
99911;99917
99870;99872
99859;99862
166151;166154
99852;99853
104211;104212
99850;99855
99842;99843
99839;99847
170379;170593
133360;133364
99825;99831
99805;99810
115859;115865
99792;100315
99783;99795
99779;99782
99777;100865
175416;175457
99768;99769
172446;172450
99755;99756
99744;99757
159894;159897
99724;99728
157019;157038
99710;99714
99708;99721
99705;99706
179538;179539
99684;99819
99681;99759
99659;99866
99655;99658
99630;99638
99625;99723
99618;99629
99617;99619
135717;135722
99593;99613
141697;141700
137428;137435
131335;131355
113368;113373
99584;99592
99576;99577
99563;100171
99560;99570
99557;108827
99534;99545
99530;99562
105851;105860
99519;99526
99513;116227
175661;175799
168186;168189
119177;119181
99501;99509
99497;99511
99492;99824
99466;99477
129579;129580
99459;99480
99444;99445
99443;99454
127574;127601
99439;99441
130227;130235
99438;99449
99429;99436
99421;99426
99420;99425
99414;101556
99378;100486
154360;154364
99377;99380
99369;99374
99361;99446
99358;99360
99347;99363
99344;99351
99340;99384
99336;99343
99327;99458
99303;100483
99297;99299
115240;115331
99295;99298
99280;99317
99263;99276
99240;105401
99239;99739
110141;110152
99211;99230
99209;99210
172468;174376
99206;99208
99173;102649
113940;114026
99168;99177
99149;99150
152598;152690
132026;132030
99143;99166
99133;99140
124868;124992
99120;99122
143750;143757
99104;99112
99083;99180
99067;99069
99045;99055
173254;173256
99042;99044
105492;105505
99032;99302
158491;158568
103814;103815
99027;99028
99023;99029
99022;99024
112995;113004
99018;99019
98999;99005
165656;165707
98940;98952
98915;98923
98913;99900
98912;98918
98904;98908
174007;174112
98865;98866
98775;98777
173522;173524
145075;145078
98774;98776
98771;98790
98757;98761
98742;98749
98740;99191
133823;133825
129182;129183
98738;98745
167599;167600
98735;98783
98726;98739
98717;98845
98702;98704
98688;98697
118817;118932
98687;98695
110418;113372
98680;98681
98677;98678
98666;98672
98658;98692
135062;135077
98655;98660
98654;98669
120425;120427
98649;98650
98595;98599
98592;98619
98572;98618
98563;99346
98562;98951
142333;142334
98558;98570
98525;98643
98520;98522
98516;98519
169857;169892
98509;98510
98491;98496
98427;98524
152186;152191
98420;98422
98392;98407
98390;98396
98389;98698
98369;98398
113311;113312
98359;98796
98358;98382
127056;127057
98343;98361
112538;112575
98328;98334
98317;98543
98314;98321
98307;98308
98295;98311
98284;98287
98281;99100
98274;98686
98271;101415
108620;108621
98247;98506
98234;99729
98177;98212
98136;98142
105283;105287
98126;98129
98125;98135
138934;138935
98109;98111
98103;98114
98102;98115
98101;98240
98099;99170
98097;98113
152637;152639
98083;98095
98081;98220
98073;98080
98066;98071
98059;98062
161411;161415
98054;98182
98042;98086
98024;108950
98004;98070
97979;97985
97975;97977
169794;169809
97968;97969
97935;97992
97923;97926
97922;97927
97919;97934
123210;123280
97914;97930
97897;97967
97889;98578
97872;97874
97865;97866
97862;97933
97855;97859
97851;97853
122894;122928
97849;97854
149383;149384
97845;97885
163969;163973
97832;97833
97827;97828
97812;97815
97811;97817
97807;97819
97799;97809
123015;123022
97758;130231
97744;97766
97741;98626
179285;179291
97728;97753
162230;162263
124613;124958
97680;97693
97679;97685
97672;143820
97664;97708
97658;97737
97657;97665
97639;97641
97617;97618
177941;178093
97591;97593
97579;97583
124998;125525
97572;97600
97564;97616
97560;97565
97543;97577
97536;97538
97533;97534
97525;97530
128825;128831
97507;97535
97502;97585
134479;134483
97493;97494
97487;97910
97486;97491
104002;104006
97474;97476
97466;97485
97465;97514
154986;154989
130634;130636
97438;97440
97422;104851
97421;97439
155649;155653
97399;97401
116735;116739
97387;97391
97374;97375
111092;111093
97373;97627
168921;168937
154348;154349
97367;97378
97365;97368
158890;158906
97356;97359
97354;97358
97320;97323
113458;113462
97314;101317
97309;103620
97306;97355
97290;97293
97281;97294
97257;97270
97256;97263
97248;97250
97226;98011
97218;97233
97212;97213
97208;97222
97204;97219
147414;147435
134036;134047
97196;97198
97181;97189
135707;136183
97167;97297
97162;97185
126798;126812
97158;97808
97136;98122
97118;97126
97117;97123
97092;97101
97085;97089
97080;97090
97077;97078
97074;97075
97068;97081
159089;159364
97059;97064
140874;140882
97043;97045
140109;140110
134683;134684
132130;132133
97032;97479
97008;97009
152067;152069
96997;97002
96988;96990
96976;96981
96966;96977
96956;96960
110513;110552
96951;96953
123354;123357
96945;96950
96933;96935
96931;97504
96927;96930
115322;115363
96925;97111
96889;96904
177873;177885
96888;96890
96869;96870
96856;98607
96854;96939
96848;96853
116366;116367
96809;96810
96795;96801
96788;96790
96776;96780
154674;155416
96759;96760
96717;97385
96681;96685
96673;96678
96671;96806
122892;122896
117128;117134
96670;96695
96665;96666
96660;96662
105469;105472
96649;97180
96620;96632
96611;96613
106457;106459
96605;96606
131179;131181
96602;96603
96597;96598
96595;96596
96588;96591
96587;96593
96564;96565
96563;96566
96554;96556
152474;152478
145125;145126
96549;96570
96528;96532
96500;96505
130954;130975
96472;96903
107603;107607
96471;96473
96468;96480
96460;96461
118846;118945
96449;96470
96443;96445
96437;96440
96408;96454
96407;96415
96404;96405
126357;126360
96379;96384
96374;96376
123409;123580
96369;96519
96361;96689
158364;158378
96358;96366
96357;96367
96347;96569
96342;96344
96324;96325
152236;152241
96296;96306
176146;176151
152163;152168
96288;96292
142004;142011
105209;105236
96275;96279
96268;96284
96249;96251
96246;96252
129259;129281
96229;96234
116441;116455
96219;96221
96189;96196
96188;96191
96161;96163
96157;96289
104232;104235
96151;96154
96149;96150
96140;96141
96126;96138
96125;96176
96123;96134
141210;141211
96101;97691
96067;119598
145804;145809
96066;96068
163696;163708
105771;105815
96054;96057
170396;170404
141544;141546
96030;96034
157379;157382
96028;96029
140019;140023
96017;96048
96012;96018
95982;95983
95978;96164
100961;100969
95958;96011
95939;95940
130802;130804
95932;95936
95930;95947
95922;95934
95921;95924
179959;179961
95920;98752
95913;95914
95889;95911
96142;96145
95881;95882
113823;114177
95870;95875
95853;95855
177521;177522
95849;95850
95836;95841
95799;95823
95797;95816
95790;95791
95784;95806
95758;95937
129310;130082
110543;110575
95757;95768
137450;137459
95742;107457
95703;95706
95701;95708
95663;95665
96912;96913
95659;95698
95627;95651
120953;120956
95586;95635
95584;95594
95581;95585
95562;95563
95559;95590
170181;170199
125263;125448
95558;95826
95544;95968
95522;95527
95518;95664
95502;95505
172458;172459
95494;95501
95483;95496
95479;95942
95464;95465
95458;95460
95449;96926
95439;95440
95420;95524
95410;95543
95408;95409
95407;95419
95560;95569
95386;95388
95385;95387
95377;95391
95372;95378
143329;143403
95346;95351
95344;95350
95336;95415
145445;145446
95328;95489
95318;95324
157044;157058
95316;95319
136376;136401
95310;95315
95306;95308
155863;155864
95301;95304
95293;95309
95275;95278
95262;95268
106643;106647
95245;95257
95229;95233
95184;95225
95174;95851
95164;95169
95140;95142
95139;95144
95125;95133
177546;177569
95116;95155
95109;95112
101390;101517
95099;95101
95091;95095
95089;95098
95071;95072
95066;95073
177465;177470
95060;95061
95057;95337
95054;95055
95025;95026
95004;95006
94976;94979
169737;169741
94969;94973
94968;94972
94963;94966
103384;103389
94959;95007
94954;114054
174894;174897
114494;114501
112872;112875
94947;94957
161585;161591
127340;127341
114308;114316
94945;94953
94932;94934
140281;140285
94918;94919
94911;94917
131749;131751
94867;94868
94860;94881
94856;94858
94854;94890
94840;94845
119806;120288
94835;94837
94806;94816
94798;94804
94775;94780
117012;117016
101103;101171
94774;94792
94762;94769
142942;142946
94756;102355
94751;94754
94738;94740
109102;109125
94736;94737
94730;94922
127881;127884
94725;94741
128320;128329
94695;94697
94630;94723
120482;120487
94609;94611
94592;94636
149579;149761
94585;94702
94583;94586
94565;94610
94550;94988
94549;94560
94535;94536
94533;94534
94526;94556
94519;94520
94516;94719
94469;94475
94465;94474
94446;95643
167181;167183
94428;94432
94411;94414
94410;94412
94401;94406
94364;94366
94358;96641
94342;94345
111225;111230
94338;94650
94311;102010
94308;94351
94286;94291
94269;94279
94268;94272
94267;94283
94266;94724
94256;94257
94250;94253
94242;94246
94201;94219
94196;94198
143654;143657
94191;94214
94183;94186
125459;125467
94174;94176
162560;162603
94150;95480
94148;94173
94142;94154
107040;107174
94135;115917
94131;94133
94127;115471
94126;94223
94122;94124
94104;94111
94103;94107
94097;94113
94088;94101
94065;94072
94049;94053
94041;94042
163531;163536
94017;94019
94705;94712
94003;94004
94001;94025
93979;93993
93975;93978
93970;93971
93932;93943
138482;138905
93925;93951
165179;165180
94899;96046
93923;93927
93918;93921
93904;93908
93878;94289
93853;93980
93830;93861
93797;93804
93796;93799
162592;162595
155961;155965
93789;98830
93786;93787
145254;145298
93782;93821
93781;93785
93768;93769
93751;93753
93740;95612
151456;151459
93714;93715
93698;93706
93695;93716
107367;107370
93693;93719
93688;93690
93669;93674
113646;113651
93660;93661
93658;93668
104639;104640
93646;93647
93644;93649
135948;135977
101112;101123
93627;93645
93614;93760
93598;93606
93595;93596
121434;121553
93594;93602
93592;93642
176585;176589
101533;101536
93584;93650
154725;154727
93571;93573
93570;94728
131184;131186
92567;93572
147918;147921
92544;92546
174063;174087
92543;92547
127389;127398
92541;92566
92529;92539
92504;94499
92500;92501
92496;92497
92476;92489
92473;94067
92464;92486
92463;92471
160832;160931
92457;92465
92451;92453
92435;92467
92424;92431
117508;117513
92419;92428
92404;92407
92398;93806
92363;92364
92351;92354
100326;101157
92331;92333
100978;101243
92327;94231
92321;92495
92313;92326
92307;92310
144185;144188
92303;92308
92287;92302
158600;158603
92285;92306
92277;98056
92270;92273
92260;92262
92246;92248
92220;92223
156532;156535
92196;92203
92193;92195
155435;155439
92181;92182
157920;157926
103148;103153
92180;92184
141950;141951
92166;92168
92137;92140
144730;144751
92134;92142
178701;178709
92131;92132
127974;127977
92125;92129
97347;97348
92119;92123
97649;97650
92117;92126
92103;92104
92102;92110
92089;92095
131166;131172
92088;92091
161037;161038
92081;93765
119346;119347
92070;92071
169552;169567
92064;92068
92020;92030
91970;91971
91961;91964
91959;91982
91953;92006
91933;91935
91924;91931
91919;91927
91874;92029
91848;91857
91827;91829
91786;91814
152100;152104
91780;91794
91777;91807
91771;91779
124409;124411
91769;91776
91746;93859
112294;112298
91720;93944
91718;107335
91712;91722
91705;91707
152077;152129
91699;91748
91694;91992
91693;91696
91677;91679
91637;93947
91628;91812
91627;91629
96410;96411
91621;92009
91619;91620
91547;91549
115475;115477
91536;91544
91525;91535
91519;91527
91511;91526
91506;91646
91468;91473
91448;91450
155642;155645
91434;91435
130248;130257
91419;91420
91410;93624
91402;91406
91387;91416
91351;91355
91330;91356
91325;91329
91302;91946
177395;177396
91295;91343
149501;149503
91291;91294
137732;137736
91276;91283
91265;91324
129018;129020
91262;91391
91253;91260
91249;91254
91220;91227
91217;91221
91215;91219
91205;91206
91199;91269
91179;91180
115978;115986
91177;91186
91169;91192
126643;126655
91148;91152
129492;129498
91141;91145
91140;91149
91137;91162
91132;91133
91085;91823
91084;91086
170690;170705
91082;91093
128659;128670
91081;91108
91071;91087
91065;102546
91057;91099
144688;144692
91055;91097
91051;91109
91042;91654
91038;91041
91037;91048
91023;91024
90998;91004
135499;135502
90995;91172
133451;133457
90953;90961
90946;90984
90939;94071
176514;176523
90923;90924
134968;134970
90900;90904
90886;91176
90884;90888
90872;101844
90852;90882
90848;90857
141971;167320
90843;90846
90835;90989
90805;90809
90797;90801
138932;138937
121457;121460
90767;90782
90754;90784
90735;90737
113282;113283
90723;90733
90706;90728
100720;100723
90699;90707
90674;90678
90657;90662
90652;90659
90641;90643
90640;90665
90620;91182
98107;98123
90612;90621
90610;90794
90582;90653
90574;90580
90557;90590
95103;95106
90545;90555
90544;90550
90536;90720
90535;90663
90534;90558
90532;90552
90518;90523
158105;158106
122958;122960
90517;90542
139775;139782
112398;112400
90509;90510
90506;90508
174768;174789
90464;90725
90458;90474
90445;90446
140669;140673
90442;90460
162350;163281
90437;90441
90422;90425
90415;91212
90412;90469
90410;90993
90381;90388
151335;151344
90373;90421
90360;90385
90358;90359
90357;90572
90346;90349
90328;90329
90321;90322
90315;90319
90310;90317
90287;90293
102686;102819
90281;90291
90272;94595
90256;100733
90235;90248
90231;90233
90222;90223
90221;90237
90220;90573
90219;90228
137748;137751
90210;90213
90199;90242
90193;90212
144614;144616
125441;127240
90188;90211
90181;90186
104193;104334
90178;90179
90174;90986
90158;90175
90147;90151
90136;90139
90114;90504
90112;90123
90109;91761
90100;90104
90077;90080
90056;90063
90054;90079
90038;90043
90036;90058
90018;91826
90001;90006
89988;89991
159244;159246
89972;89977
89947;89950
89934;89942
89933;89943
131398;131442
89926;89928
89925;89948
120418;120422
89916;89918
165425;165429
89889;89892
89884;89887
89874;89875
89843;89927
161118;161130
89808;90138
89798;89799
89791;89795
89782;89789
89770;89788
89767;89771
89764;89765
89761;89763
89725;89737
89723;89732
89674;89676
89669;89670
89667;100033
89658;89660
89651;89655
89646;89649
89639;89643
89620;89662
89581;89585
89548;89550
89538;89579
89535;89745
119660;119733
89512;89513
161855;161870
89494;89495
115908;115923
89482;89484
89462;124835
89443;89450
171916;171966
89425;89613
89420;89424
151979;151990
89393;89396
89335;89348
89311;89312
157046;157083
89309;89317
89302;89304
89299;89439
89265;89269
143237;143249
89259;89277
156685;156688
89251;89274
104176;104179
89250;89254
89236;89284
89234;89237
89233;89325
89224;89225
90820;90824
89193;89205
89180;89182
137673;137689
89167;89184
89121;89169
167104;167106
123916;123931
89110;89166
89098;89099
89061;89068
89045;89067
89036;89037
141559;141562
89017;89044
99422;99427
88991;89007
172935;172948
88976;88979
88957;89369
156858;156860
88943;88956
88939;88941
88899;96616
88893;88895
88890;88900
88861;88878
179559;179790
88860;88862
88859;91105
138361;138372
133873;133875
103533;103534
88857;88873
88846;88851
88840;88843
88817;88821
88793;88794
88785;88790
88749;88753
88742;88743
88737;88738
88726;88729
88718;88722
88700;94359
141920;142144
88695;88758
88666;88995
88664;88698
102297;102301
95786;95810
88647;88649
88643;88656
88641;88642
104081;104119
88572;88578
88545;88546
166429;166452
121688;123428
88542;88565
88493;88500
88456;88458
88442;88480
111020;111037
88441;88485
113988;113990
88407;88411
88401;88403
88398;88414
146121;147174
124813;124820
113308;113310
88368;88373
88361;88708
88327;88611
88323;88335
88311;88314
90408;90420
88310;88315
88305;88306
172383;172394
88296;88299
159397;159398
88292;88294
88256;88585
88247;88249
138787;138791
130942;130945
126786;126794
88225;88229
157982;157992
88209;88218
160955;160956
88192;88196
102233;102240
88165;88175
88162;88163
88122;88124
88120;88121
88100;88145
88622;88628
88095;88101
88081;88091
88067;88092
88063;88079
88060;88065
96360;96364
88059;88123
88057;88224
88043;88045
88033;88922
123373;123374
88005;88085
88002;88026
87995;88001
87984;87998
130898;130908
87968;87969
87967;88274
87951;87963
87933;87946
87921;87925
160550;160552
87912;87919
166628;167087
87891;87894
87882;88037
126414;126429
87872;87875
87857;88351
135075;135076
87824;87829
87812;87813
87809;88233
87761;87763
87734;87737
87711;87718
87705;87707
87661;87662
179096;179101
87634;87675
95082;95086
87624;88047
87620;87622
87587;87596
87582;87584
87565;87571
122823;123977
87552;87553
156603;156604
87542;87545
87529;87533
136694;136695
87488;87490
87478;87516
87477;87485
176747;176749
87470;87471
87396;87408
87395;87407
87376;87380
87359;87442
128167;128168
87320;87329
87315;87316
172302;172308
144371;144373
87312;89872
87304;87306
96811;96813
87295;87297
87289;87292
120402;120622
87272;91200
125503;125538
87256;87267
87254;136015
127253;127260
87222;87229
87216;87219
87170;87171
133419;133421
87141;87143
87111;87126
145288;145323
87084;87097
173655;173902
130467;130545
97550;97566
87053;87058
87040;87044
128368;130783
87036;87041
89307;89368
87012;87013
104750;104752
86992;86993
147750;147856
86985;89597
86950;87556
137638;137639
86944;86947
86923;91491
125995;126002
86918;86925
86910;86972
86908;86974
86897;87473
86885;88268
86870;86880
86853;86858
85825;85828
97863;97864
92383;92396
85809;85815
85800;85822
85791;85794
85790;85805
85769;85776
163405;165290
135747;137178
85761;85763
162782;162785
85589;85591
127994;127996
85585;85597
85581;86980
85540;85546
85512;85513
85486;85492
85482;88364
85475;85506
124636;124924
85434;85445
85428;85431
174887;176393
85427;85429
85414;85420
85405;85484
159935;159937
85371;85380
161548;161552
85326;85360
85315;85337
85313;85317
85294;85304
85280;85300
85264;85359
85256;85257
90756;90768
85254;85286
85236;85263
85224;85228
85221;86959
85202;85222
111937;120200
106803;106806
85185;85191
85159;85183
85147;85160
143721;143831
85108;85119
91860;91861
85107;85281
85092;144290
85088;85090
85084;85327
85068;85070
85043;85048
84991;85000
84980;84996
84979;84982
116520;116524
84975;84976
84968;85051
99474;99500
84951;84966
84928;84935
84926;84959
159689;159691
84897;84901
84864;84873
84862;84872
84860;84879
152666;152673
84852;84892
84847;84885
84836;84863
84827;84882
84822;84828
84783;84831
84782;84785
152031;152055
84772;84776
129180;129203
102634;102641
84769;84777
124435;124439
84761;84762
84759;84765
84751;84764
84729;84775
84708;84755
84677;84690
84674;84819
84647;84711
84632;84638
84582;87052
111863;111894
84557;84563
84546;84691
84520;84527
84519;84821
84506;102321
84439;84441
168359;168367
84433;84445
126739;127558
84401;84465
84375;84378
84361;84363
145823;145841
84355;84420
84351;84381
84345;84458
84336;84338
84325;84357
99854;99856
84291;84293
84280;84287
84279;84367
84250;84302
84578;84725
84249;84251
155808;155816
84246;84252
156565;156576
84243;84393
84222;84224
84200;84203
161011;161012
84149;84154
173492;173495
84138;84158
84114;84427
149310;149314
121232;121518
84111;84116
84109;84110
95996;102200
91608;97688
84107;84108
84097;90747
84064;84067
84034;87810
106154;106156
84023;84036
84020;87462
116660;116692
89113;123516
119964;120029
83985;83989
83956;83961
83907;83909
172537;172539
83887;83896
155980;155982
83886;87118
83877;84051
140835;140838
83868;83941
83849;83850
84002;84015
89880;89909
83827;83837
83809;83812
83789;83801
83769;83770
83767;83776
115691;116028
83704;83721
83685;83839
83678;83680
83656;83658
83649;83659
83635;83654
83603;83638
83594;83600
83588;83589
83563;84120
83559;83665
83555;83558
83516;83517
144462;144463
83514;84205
131987;131990
83508;83522
83479;83512
83476;83484
83458;83488
83448;83453
83437;83442
153047;153048
83429;83691
83427;83560
97681;97687
83421;83424
102283;102285
83417;83430
83415;83423
83409;83413
137436;138024
83405;83406
83400;88133
83388;122926
83385;83402
173174;173177
83332;83350
83328;83891
120828;121568
83310;83321
96382;96385
83298;83311
83267;83289
83229;83245
83180;83184
83150;83155
83129;83130
83125;83474
83115;83118
83096;83099
97176;97228
83088;83095
91833;91836
83073;100562
83061;83066
147402;147405
83050;83052
83014;83031
82960;83057
82955;83153
82912;87735
82905;82920
82853;83262
179198;179372
82838;82839
106315;106317
82830;82835
82813;82814
173886;173887
82800;82806
138967;138981
82794;82799
88423;88425
91236;134467
82776;85386
82775;82893
82770;82772
82769;82801
128810;128815
82763;82817
82742;82881
82714;83048
82674;82802
82665;85066
82641;82642
82618;82777
82608;82612
82577;82586
96298;96301
82547;82550
82542;82553
82525;82540
82519;82968
104044;104046
82513;82699
82490;82492
82478;82480
96328;96329
82474;82498
163519;163520
82467;82471
176347;176412
82855;85696
117522;117530
82459;82461
145860;147190
82458;82472
82456;82460
82446;82448
82424;82435
82413;82421
82407;82433
82404;83111
82382;82389
139981;140225
82368;82371
82359;82361
86901;86905
96947;96963
82357;83381
82343;82345
85609;85622
175952;175955
97247;97259
82336;82338
82329;83268
82323;82393
82317;82325
82313;82350
82312;82314
107456;107512
82305;87002
82297;82322
82270;83243
153116;153120
82268;82450
82256;82259
82251;82253
82246;82248
82229;82232
82228;82266
128309;130769
82223;82237
127344;127351
82218;82224
82211;82215
82203;87328
82193;82216
114381;114553
82190;82192
82104;82108
153067;153077
102797;102842
82080;82083
82063;82066
139749;139750
82052;82055
82047;82048
82041;82053
140319;140339
82032;82034
126620;126625
82022;82027
101774;102019
81998;82006
109349;109350
81995;81999
81994;81997
147292;147294
137182;137209
81974;81975
81950;109437
81913;81916
81912;81928
113899;114071
81893;81897
81873;81911
89343;89358
81870;81875
81864;81866
175684;175693
81807;81810
81798;81805
81785;82420
81772;81781
81756;81760
81748;81750
81745;81794
81742;81746
81734;81738
81729;81730
177353;177356
144457;144529
81724;81728
104566;104569
81713;81719
81709;81727
81707;81717
109777;111888
95956;95967
81700;81703
123613;123636
81695;81699
81687;81688
89209;89242
173543;173608
81668;81669
120455;120470
114769;114774
81621;81637
81618;81642
87234;87484
173304;173308
81615;81617
81597;81622
81590;81598
81585;86998
81582;81603
81577;81583
81551;81554
81543;81565
127740;127871
81532;81539
81503;81507
161841;161854
100480;100490
81501;81509
81484;81485
81477;81481
81473;81474
80456;82974
119812;119857
80455;81600
80451;80452
80442;80444
102735;103000
80410;80411
147235;147236
80408;80417
140216;140217
80387;80390
80374;80409
80345;80355
80334;80335
80307;80407
80270;80272
88503;88523
80265;80369
80251;80259
89996;91321
80248;80252
89273;89297
80238;80240
80236;80239
156018;156038
80206;80242
80143;80170
80132;80133
80127;80129
80107;80109
80098;80103
97478;97498
80094;80101
92370;92444
80084;80157
80081;80082
80072;81610
107000;107006
80059;83116
80051;80062
80044;88988
80034;80077
80027;80042
151298;151299
80018;80020
167260;167261
115946;115952
80008;80011
79995;80007
79978;79997
79976;80066
79969;79970
79967;79968
79958;80012
79934;79936
79912;79915
79901;79902
78881;88104
78866;80461
78797;79890
78792;78798
78768;78769
78703;78712
78666;78672
78627;78633
106037;106057
78609;78662
78605;78606
132027;132028
78580;78582
130985;130986
78573;78574
120890;120893
78558;78608
78550;78647
78546;78553
78490;78491
78470;78500
78465;78466
78425;78438
97549;97554
78423;78694
78422;78481
78392;78394
78388;78434
78371;78393
78355;78361
78311;78326
177686;177750
78306;78314
78282;78587
78252;78253
116497;116504
78237;78241
102846;102847
78235;78250
126446;126455
116190;116195
89612;89685
78227;78234
155586;155607
78223;78225
136022;136025
78199;78201
78193;78195
78186;78192
82084;82085
78150;78152
79932;80039
78103;78110
112412;112434
78099;78108
78095;78098
78085;78151
78077;78079
78011;78025
77991;78006
77983;77997
77954;77955
97820;97822
85140;85148
113198;113254
77928;77942
77921;77923
77904;77906
88505;88506
77869;77870
77857;77859
100841;100850
77846;77847
77816;78851
135197;135204
124652;124663
77783;77836
77772;77813
77742;77785
77719;77724
78740;78751
77711;77716
77706;89115
143644;143648
77684;77686
77661;77666
77639;77645
129838;129987
77628;77632
77610;77611
77596;77667
77591;77729
77581;77588
77517;77561
77494;77495
178725;178726
168021;168025
77441;77449
178189;178194
77439;77443
77415;77417
77388;77401
77380;77399
77349;77357
77347;77363
156869;156893
77304;77311
80420;80425
77284;77674
77276;77287
77266;77470
77258;77260
125985;126605
77247;77256
77234;77244
77207;77210
77195;77302
77180;77191
77175;77190
110696;110713
77138;77141
87200;120855
77132;77149
103827;103833
77128;77171
77099;77106
77056;77059
168072;168076
77041;77042
77027;77071
77008;77009
76996;76998
76980;82057
106322;106324
76976;76989
76971;76972
76943;76949
172275;172285
94453;94488
76926;76930
165265;165278
124194;124372
98116;98139
76900;76907
121025;121029
76897;76898
82352;82355
76890;76892
76874;76875
76861;77298
174334;174351
152278;152280
125089;125097
76860;77039
76846;76859
76823;76828
76813;76821
76802;76807
166703;170192
76795;76814
131018;131675
76786;76788
76781;76796
76778;76812
76700;76705
161605;161611
76662;76664
76642;76647
95216;95511
76627;76641
76622;76671
110997;111012
102381;102382
76621;76626
97150;97151
76617;76870
172580;172589
76572;76589
125461;125465
103997;103999
76553;76573
83688;83693
106251;106290
76517;76523
76512;76514
76491;76492
76470;76510
76465;76466
76438;76457
76424;76497
76401;76404
76383;76386
76379;76382
111830;111832
99292;99375
76361;76390
76360;77756
76356;76364
121489;121508
76345;76346
76334;76339
76325;78467
76322;76324
76311;76314
102100;102109
76293;76297
76288;76349
76262;76264
76256;76258
128531;128563
97096;97098
77714;77737
76221;80118
76186;76193
76183;76669
76161;76163
108715;108732
76151;76157
76145;76148
137570;137683
76144;76149
76139;80466
76133;76141
76125;76213
114088;114103
76095;78501
89434;89441
76082;76119
76073;76094
76072;76076
76064;76069
119396;119403
76061;76063
76044;76047
76034;76038
168498;168518
76020;76041
153018;153026
142817;142821
130462;130468
123292;123389
76019;76022
76004;76960
75970;75972
75959;75960
75937;76342
83936;83949
75917;75920
107505;107526
75885;75886
75880;75882
75873;75895
75837;75841
75822;75843
75797;75799
75774;75777
75773;75778
175142;175181
112482;112489
75771;76140
75754;75755
82348;83530
75734;75761
75708;75711
110534;110559
75687;75688
75670;75715
75668;75673
75664;75672
75655;75659
159730;160787
75654;75657
75631;75635
75626;75911
75625;75627
75624;75667
75614;75988
104873;104874
