Post;Answer 
101051 ; 101189
101052 ; 101058
101053 ; 101121
101073 ; 109899
101074 ; 101825
101082 ; 101088
101087 ; 105533
101090 ; 101098
101099 ; 101181
101112 ; 101116
101164 ; 101273
101174 ; 101196
101190 ; 101191
101192 ; 101204
101199 ; 101203
101201 ; 101259
101208 ; 102537
101228 ; 101236
101238 ; 101242
101247 ; 101248
101250 ; 101290
101267 ; 101280
101274 ; 103790
101278 ; 101283
101292 ; 107153
101294 ; 101295
101306 ; 101307
101330 ; 101332
101333 ; 112929
101346 ; 101543
101350 ; 101463
101351 ; 101354
101355 ; 102516
101356 ; 101357
101359 ; 101368
101370 ; 101374
101377 ; 101378
101380 ; 102352
101385 ; 101437
101388 ; 101746
101392 ; 101394
101395 ; 101530
101396 ; 101400
101404 ; 101406
101409 ; 101428
101410 ; 102527
101423 ; 101431
101434 ; 101494
101448 ; 101488
101451 ; 101483
101459 ; 101689
101460 ; 101507
101462 ; 101485
101466 ; 104119
101471 ; 105943
101472 ; 101555
101477 ; 101521
101478 ; 101569
101487 ; 101497
101498 ; 101520
101505 ; 101515
101510 ; 102208
101511 ; 101512
101513 ; 101528
101529 ; 102129
101535 ; 101540
101545 ; 127941
101551 ; 101736
101558 ; 131377
101563 ; 101693
101565 ; 101570
101568 ; 101576
101582 ; 101794
101593 ; 122126
101596 ; 101788
101601 ; 101602
101607 ; 101628
101610 ; 101638
101616 ; 101681
101620 ; 101631
101624 ; 106262
101645 ; 101672
101646 ; 101649
101647 ; 117894
101654 ; 101666
101661 ; 101807
101662 ; 101664
101667 ; 101684
101671 ; 105105
101675 ; 101698
101678 ; 101683
101685 ; 101711
101686 ; 101724
101690 ; 140617
101694 ; 102088
101701 ; 101735
101705 ; 101715
101714 ; 101762
101729 ; 101751
101730 ; 102470
101731 ; 102594
101745 ; 101767
101748 ; 101749
101757 ; 101759
101770 ; 101797
101771 ; 134805
101773 ; 101774
101776 ; 102123
101778 ; 101781
101780 ; 108934
101791 ; 103672
101799 ; 101801
101813 ; 108544
101814 ; 101817
101815 ; 101861
101818 ; 101831
101822 ; 101922
101826 ; 101837
101829 ; 101890
101839 ; 101840
101854 ; 131925
101863 ; 101871
101866 ; 101867
101872 ; 110306
101873 ; 101917
101878 ; 102005
101882 ; 101921
101885 ; 101889
101897 ; 101901
101907 ; 101926
101909 ; 101913
101912 ; 101943
101914 ; 101933
101920 ; 102015
101925 ; 101930
101941 ; 101946
101948 ; 101966
101952 ; 102055
101959 ; 101961
101967 ; 101968
101969 ; 102049
101975 ; 101981
101976 ; 102191
101980 ; 102004
101982 ; 105765
101987 ; 101993
101995 ; 102001
101998 ; 102029
102006 ; 170136
102007 ; 102012
102018 ; 102308
102030 ; 128835
102032 ; 102039
102036 ; 102063
102046 ; 102054
102048 ; 102050
102072 ; 102109
102082 ; 102090
102092 ; 102197
102093 ; 103678
102096 ; 102126
102110 ; 102113
102134 ; 102145
102144 ; 102182
102152 ; 102158
102153 ; 102157
102195 ; 102199
102217 ; 102219
102227 ; 102272
102230 ; 102232
102234 ; 102323
102235 ; 102236
102239 ; 102250
102240 ; 102260
102242 ; 102252
102243 ; 104307
102256 ; 104087
102269 ; 102567
102271 ; 102287
102277 ; 495154
102281 ; 102286
102283 ; 102303
102289 ; 102398
102290 ; 102299
102296 ; 102383
102304 ; 104691
102305 ; 102318
102314 ; 102332
102320 ; 102330
102322 ; 102325
102324 ; 102329
102339 ; 115524
102341 ; 102371
102344 ; 102343
102349 ; 102360
102356 ; 102502
102369 ; 102406
102374 ; 102394
102376 ; 102377
102378 ; 102390
102387 ; 102388
102395 ; 102401
102400 ; 102941
102411 ; 164306
102412 ; 102421
102414 ; 102419
102415 ; 102812
102416 ; 105736
102426 ; 102428
102442 ; 102461
102449 ; 124602
102452 ; 104392
102463 ; 102476
102473 ; 102528
102485 ; 102515
102488 ; 102897
102490 ; 102493
102495 ; 102503
102511 ; 102513
102517 ; 102518
102520 ; 102598
102523 ; 102526
102536 ; 102543
102541 ; 102630
102551 ; 102552
102554 ; 102559
102564 ; 132135
102569 ; 102592
102575 ; 115341
102586 ; 102819
102590 ; 104100
102606 ; 153947
102610 ; 102681
102611 ; 102614
102612 ; 102817
102639 ; 102644
102647 ; 128218
102656 ; 102662
102659 ; 102660
102667 ; 102703
102668 ; 102709
102669 ; 102676
102687 ; 102698
102688 ; 106139
102690 ; 137693
102695 ; 102701
102696 ; 102719
102697 ; 102716
102706 ; 102713
102707 ; 102712
102708 ; 110396
102720 ; 103766
102721 ; 102801
102722 ; 102785
102729 ; 102733
102731 ; 102838
102735 ; 102738
102736 ; 102798
102740 ; 102776
102744 ; 102874
102745 ; 191378
102754 ; 105335
102764 ; 102784
102771 ; 151375
102777 ; 102792
102786 ; 102795
102787 ; 102807
102789 ; 102831
102793 ; 102806
102803 ; 102835
102820 ; 102840
102821 ; 102823
102836 ; 102843
102841 ; 102842
102853 ; 102883
102856 ; 102864
102858 ; 102926
102867 ; 102869
102868 ; 102890
102873 ; 102877
102875 ; 102884
102879 ; 103379
102887 ; 105220
102892 ; 102896
102894 ; 105590
102899 ; 102908
102901 ; 103205
102907 ; 102916
102911 ; 106665
102921 ; 142131
102932 ; 303824
102934 ; 102938
102940 ; 102961
102942 ; 102975
102944 ; 115698
102948 ; 102949
102954 ; 103021
102971 ; 102973
102978 ; 103157
102979 ; 105608
102984 ; 115050
102985 ; 102987
102989 ; 102997
102995 ; 103128
103001 ; 103009
103005 ; 103008
103006 ; 103035
103014 ; 104385
103015 ; 103024
103018 ; 103020
103027 ; 103047
103036 ; 103038
103040 ; 103272
103048 ; 103051
103050 ; 103764
103058 ; 103065
103059 ; 103063
103071 ; 103090
103072 ; 103504
103073 ; 103120
103076 ; 103089
103078 ; 103082
103079 ; 103100
103088 ; 103101
103092 ; 103094
103095 ; 103098
103097 ; 103118
103102 ; 103237
103103 ; 104729
103109 ; 103184
103127 ; 103164
103129 ; 103145
103134 ; 103139
103138 ; 103149
103152 ; 103155
103156 ; 103168
103158 ; 103160
103169 ; 103172
103171 ; 103176
103198 ; 103203
103199 ; 123577
103200 ; 103262
103206 ; 103214
103217 ; 103220
103223 ; 103255
103224 ; 103241
103238 ; 103246
103240 ; 103256
103251 ; 104591
103263 ; 103314
103265 ; 103291
103266 ; 105043
103267 ; 103270
103269 ; 103339
103280 ; 103284
103281 ; 103311
103293 ; 103295
103316 ; 103320
103327 ; 103338
103342 ; 103802
103343 ; 103348
103351 ; 104734
103354 ; 103557
103356 ; 103393
103358 ; 117747
103359 ; 103366
103360 ; 103367
103371 ; 103708
103383 ; 103386
103391 ; 103394
103395 ; 103397
103396 ; 103399
103400 ; 103421
103409 ; 103422
103410 ; 103450
103415 ; 103418
103424 ; 103428
103433 ; 103445
103441 ; 103444
103443 ; 103448
103452 ; 103453
103454 ; 104185
103459 ; 103491
103463 ; 320711
103468 ; 103838
103473 ; 104738
103480 ; 105946
103485 ; 105821
103487 ; 103531
103495 ; 103539
103501 ; 103509
103512 ; 103522
103516 ; 103879
103540 ; 103541
103542 ; 103544
103559 ; 103602
103584 ; 103941
103586 ; 103589
103595 ; 103603
103597 ; 103599
103606 ; 103608
103615 ; 114761
103619 ; 103658
103622 ; 103630
103626 ; 103628
103637 ; 103821
103638 ; 103662
103639 ; 137007
103641 ; 103647
103644 ; 103665
103653 ; 103657
103655 ; 105038
103659 ; 157958
103667 ; 114745
103669 ; 103674
103691 ; 103952
103699 ; 103705
103702 ; 105230
103704 ; 103724
103729 ; 104148
103731 ; 103732
103734 ; 103825
103746 ; 103747
103749 ; 126261
103756 ; 103765
103767 ; 103793
103774 ; 103786
103777 ; 104483
103780 ; 111057
103795 ; 103827
103797 ; 103808
103798 ; 103942
103803 ; 103809
103810 ; 104676
103814 ; 103833
103820 ; 103912
103822 ; 108225
103826 ; 103830
103834 ; 103840
103842 ; 103843
103852 ; 103854
103858 ; 103894
103859 ; 103906
103860 ; 103891
103864 ; 103871
103873 ; 103881
103882 ; 103896
103886 ; 103907
103895 ; 103925
103902 ; 111291
103916 ; 103919
103927 ; 104320
103932 ; 103959
103955 ; 103963
103956 ; 103961
103964 ; 103979
103967 ; 103970
103968 ; 103971
103976 ; 103982
103988 ; 103992
103989 ; 105385
103993 ; 104063
103999 ; 104001
104000 ; 104005
104010 ; 104401
104014 ; 104016
104020 ; 104088
104036 ; 104123
104040 ; 104068
104045 ; 104049
104053 ; 104056
104055 ; 104066
104058 ; 104065
104070 ; 104897
104075 ; 104076
104077 ; 170162
104078 ; 104135
104080 ; 104081
104083 ; 104085
104092 ; 107303
104093 ; 123326
104095 ; 104099
104097 ; 104107
104105 ; 104126
104118 ; 104145
104124 ; 104133
104125 ; 104155
104127 ; 104132
104140 ; 104170
104141 ; 104171
104154 ; 104159
104179 ; 209954
104183 ; 104193
104194 ; 132213
104198 ; 104199
104202 ; 104556
104212 ; 104290
104214 ; 104225
104215 ; 104218
104219 ; 104359
104220 ; 108310
104222 ; 104266
104232 ; 104337
104243 ; 104262
104245 ; 104254
104250 ; 104277
104253 ; 106094
104255 ; 104276
104258 ; 104291
104259 ; 104269
104261 ; 104275
104280 ; 104282
104281 ; 106447
104285 ; 108994
104298 ; 104301
104304 ; 104306
104311 ; 104500
104312 ; 104313
104316 ; 104319
104317 ; 104439
104323 ; 104363
104325 ; 104429
104334 ; 104340
104336 ; 104343
104350 ; 104782
104360 ; 104415
104361 ; 104366
104365 ; 104403
104369 ; 104609
104370 ; 104440
104376 ; 105844
104383 ; 104389
104390 ; 104397
104391 ; 104393
104396 ; 104405
104398 ; 104436
104417 ; 106130
104419 ; 104421
104426 ; 116536
104442 ; 107449
104447 ; 200311
104458 ; 104468
104470 ; 104478
104473 ; 104480
104481 ; 106985
104490 ; 104492
104494 ; 104681
104496 ; 104499
104501 ; 109083
104504 ; 104509
104511 ; 104526
104520 ; 104581
104530 ; 116758
104532 ; 104538
104535 ; 104540
104539 ; 105396
104551 ; 104557
104569 ; 104570
104571 ; 104610
104575 ; 104628
104577 ; 104596
104582 ; 104599
104583 ; 104608
104584 ; 104636
104586 ; 104743
104600 ; 104611
104605 ; 177349
104612 ; 104615
104613 ; 104643
104618 ; 104686
104623 ; 104626
104627 ; 104632
104631 ; 104663
104633 ; 104641
104642 ; 121194
104650 ; 104773
104665 ; 104675
104688 ; 104808
104689 ; 104911
104693 ; 104710
104696 ; 105389
104703 ; 104713
104721 ; 104735
104744 ; 104750
104745 ; 104748
104758 ; 104781
104761 ; 148809
104765 ; 104778
104769 ; 104783
104777 ; 659184
104779 ; 104858
104784 ; 104788
104789 ; 104794
104797 ; 104800
104803 ; 105495
104804 ; 104815
104807 ; 104810
104811 ; 104816
104817 ; 104820
104818 ; 104822
104823 ; 104824
104833 ; 104854
104845 ; 104852
104849 ; 104878
104857 ; 104862
104863 ; 104868
104871 ; 104874
104873 ; 104885
104876 ; 105931
104877 ; 105289
104881 ; 104889
104884 ; 104939
104887 ; 104888
104892 ; 104893
104898 ; 104933
104906 ; 105340
104913 ; 105029
104917 ; 104932
104921 ; 106769
104922 ; 104924
104923 ; 104971
104934 ; 104958
104940 ; 270107
104948 ; 105019
104962 ; 104977
104964 ; 104970
104966 ; 422898
104968 ; 104973
104979 ; 105402
104984 ; 104985
105012 ; 105018
105014 ; 591018
105017 ; 105021
105020 ; 105103
105023 ; 105027
105031 ; 105084
105033 ; 105041
105039 ; 105111
105040 ; 105051
105045 ; 105063
105053 ; 105054
105056 ; 105068
105061 ; 105067
105070 ; 105148
105072 ; 107239
105074 ; 105591
105085 ; 105087
105086 ; 105874
105097 ; 105102
105109 ; 105127
105123 ; 106814
105125 ; 105129
105132 ; 105257
105142 ; 105143
105156 ; 105248
105162 ; 105179
105175 ; 105184
105183 ; 105331
105187 ; 105214
105191 ; 105194
105195 ; 108945
105202 ; 105207
105203 ; 106585
105206 ; 105208
105210 ; 105266
105218 ; 105235
105231 ; 105254
105234 ; 105862
105241 ; 105246
105243 ; 105247
105245 ; 105286
105255 ; 106272
105260 ; 105265
105263 ; 105270
105272 ; 105283
105280 ; 105545
105285 ; 105297
105287 ; 105290
105292 ; 105410
105303 ; 250256
105305 ; 105332
105308 ; 108529
105317 ; 105324
105334 ; 105336
105338 ; 105344
105343 ; 106583
105350 ; 105354
105355 ; 105367
105356 ; 105357
105360 ; 105368
105370 ; 107714
105372 ; 105375
105373 ; 105401
105386 ; 109281
105391 ; 110125
105399 ; 105404
105403 ; 105453
105406 ; 105477
105407 ; 105418
105414 ; 105424
105421 ; 105639
105432 ; 105446
105438 ; 133864
105445 ; 242904
105448 ; 117041
105470 ; 105487
105479 ; 105482
105486 ; 105489
105504 ; 105507
105525 ; 105539
105526 ; 105583
105527 ; 105532
105529 ; 106303
105531 ; 105548
105535 ; 105552
105537 ; 105547
105538 ; 105584
105560 ; 105578
105568 ; 105582
105569 ; 105656
105570 ; 105573
105579 ; 105602
105589 ; 106889
105605 ; 302251
105606 ; 105637
105612 ; 105619
105620 ; 105629
105625 ; 109242
105626 ; 105628
105631 ; 105757
105633 ; 107301
105638 ; 105644
105641 ; 105646
105648 ; 105650
105652 ; 105661
105653 ; 105673
105657 ; 105741
105670 ; 105671
105676 ; 105682
105677 ; 105680
105687 ; 105705
105695 ; 117541
105704 ; 105750
105706 ; 105708
105711 ; 105720
105714 ; 105723
105717 ; 105738
105721 ; 105743
105733 ; 105734
105737 ; 105739
105753 ; 105754
105760 ; 105762
105764 ; 105770
105767 ; 105769
105771 ; 105788
105773 ; 105777
105778 ; 105794
105790 ; 126095
105804 ; 105904
105806 ; 105856
105810 ; 105816
105829 ; 105852
105830 ; 105831
105832 ; 105833
105835 ; 105847
105838 ; 105841
105840 ; 105855
105843 ; 105849
105853 ; 105854
105861 ; 105881
105864 ; 105865
105869 ; 105883
105876 ; 105894
105884 ; 105889
105888 ; 116008
105890 ; 105893
105906 ; 105921
105908 ; 105952
105909 ; 105911
105913 ; 105916
105920 ; 127366
105928 ; 105929
105933 ; 105949
105935 ; 105961
105942 ; 105978
105956 ; 106049
105957 ; 105970
105962 ; 106317
105973 ; 105988
105976 ; 106046
105981 ; 106099
105989 ; 106015
105993 ; 105994
106001 ; 106018
106006 ; 106085
106007 ; 106371
106008 ; 106009
106014 ; 108682
106022 ; 106040
106026 ; 106032
106028 ; 106063
106036 ; 106043
106037 ; 106044
106045 ; 111282
106051 ; 106133
106053 ; 116086
106056 ; 106061
106058 ; 138410
106072 ; 106076
106074 ; 106083
106103 ; 106409
106105 ; 106394
106109 ; 106121
106110 ; 106149
106112 ; 106126
106116 ; 106118
106131 ; 106137
106146 ; 108421
106154 ; 106158
106159 ; 106213
106160 ; 106173
106161 ; 106384
106168 ; 106169
106172 ; 106185
106175 ; 106227
106179 ; 106218
106181 ; 106194
106183 ; 106487
106188 ; 106199
106191 ; 132966
106192 ; 232692
106198 ; 106252
106203 ; 106210
106206 ; 106212
106207 ; 106240
106224 ; 106231
106230 ; 106507
106254 ; 106288
106255 ; 106310
106257 ; 106271
106259 ; 106274
106264 ; 106265
106266 ; 108794
106267 ; 106300
106276 ; 106289
106279 ; 106285
106296 ; 120221
106302 ; 106342
106304 ; 106506
106318 ; 106320
106323 ; 106469
106329 ; 112245
106346 ; 107877
106350 ; 106356
106351 ; 106357
106354 ; 107008
106359 ; 127241
106362 ; 106758
106363 ; 106606
106364 ; 107881
106366 ; 106370
106367 ; 106368
106378 ; 106694
106381 ; 106413
106388 ; 106396
106389 ; 108687
106398 ; 106408
106406 ; 106513
106421 ; 347566
106424 ; 106426
106440 ; 106483
106454 ; 106462
106476 ; 106543
106477 ; 106488
106481 ; 106484
106499 ; 107043
106501 ; 106509
106508 ; 106584
106523 ; 106933
106537 ; 106555
106548 ; 106652
106549 ; 106577
106554 ; 106566
106557 ; 106565
106563 ; 106564
106571 ; 106604
106579 ; 106597
106581 ; 107944
106587 ; 106591
106595 ; 106600
106596 ; 106626
106609 ; 106613
106612 ; 106615
106619 ; 110386
106620 ; 106621
106622 ; 106631
106624 ; 108453
106637 ; 106638
106641 ; 106650
106647 ; 106651
106653 ; 106661
106658 ; 108755
106681 ; 106682
106688 ; 106691
106704 ; 106705
106713 ; 106715
106722 ; 106723
106727 ; 118672
106745 ; 106824
106746 ; 445759
106748 ; 106777
106755 ; 107047
106767 ; 106964
106776 ; 106784
106778 ; 106783
106790 ; 115826
106791 ; 109914
106792 ; 106810
106793 ; 106796
106800 ; 106805
106801 ; 106871
106804 ; 106819
106818 ; 106826
106820 ; 106834
106825 ; 106878
106827 ; 106830
106831 ; 106849
106839 ; 106842
106840 ; 223772
106844 ; 108287
106846 ; 193402
106851 ; 116878
106853 ; 106932
106857 ; 106866
106860 ; 107219
106861 ; 226441
106864 ; 259553
106873 ; 106877
106876 ; 106883
106880 ; 106930
106882 ; 106909
106884 ; 106891
106888 ; 106903
106893 ; 106901
106905 ; 106907
106906 ; 176104
106910 ; 106954
106911 ; 106918
106923 ; 106943
106929 ; 153880
106934 ; 107802
106946 ; 106955
106947 ; 106953
106961 ; 106976
106987 ; 106998
107000 ; 107002
107003 ; 107084
107010 ; 107016
107011 ; 112811
107012 ; 109018
107014 ; 107022
107020 ; 107630
107023 ; 107031
107027 ; 120171
107035 ; 107170
107053 ; 107056
107058 ; 108744
107063 ; 107067
107065 ; 107066
107069 ; 107073
107070 ; 107081
107078 ; 108612
107083 ; 107093
107086 ; 107186
107091 ; 107829
107095 ; 107104
107096 ; 107135
107100 ; 107105
107103 ; 107203
107115 ; 107118
107119 ; 107121
107126 ; 107169
107127 ; 107697
107134 ; 107157
107138 ; 107141
107150 ; 126918
107154 ; 107156
107163 ; 107165
107172 ; 107221
107174 ; 107180
107175 ; 107177
107183 ; 107190
107194 ; 107197
107206 ; 107211
107218 ; 125477
107224 ; 107231
107233 ; 107241
107234 ; 107238
107245 ; 107411
107246 ; 107253
107247 ; 107255
107250 ; 107282
107258 ; 107268
107263 ; 107271
107265 ; 107435
107270 ; 191288
107278 ; 107298
107281 ; 107287
107292 ; 108159
107296 ; 107299
107297 ; 109222
107302 ; 107360
107307 ; 107308
107312 ; 109538
107313 ; 107315
107316 ; 107691
107317 ; 107323
107322 ; 107327
107330 ; 111780
107331 ; 107471
107333 ; 113839
107334 ; 107346
107338 ; 107350
107343 ; 108931
107352 ; 116943
107369 ; 107371
107373 ; 119998
107378 ; 107390
107393 ; 107458
107396 ; 107397
107407 ; 107412
107422 ; 107430
107433 ; 107439
107437 ; 107946
107465 ; 136617
107473 ; 108646
107478 ; 107490
107479 ; 107568
107480 ; 107543
107482 ; 107509
107486 ; 107492
107488 ; 107924
107491 ; 107575
107510 ; 113822
107511 ; 107521
107512 ; 107579
107513 ; 107516
107517 ; 107552
107537 ; 107584
107546 ; 107985
107549 ; 107604
107550 ; 107728
107551 ; 113122
107561 ; 259596
107573 ; 107580
107585 ; 140556
107591 ; 107865
107592 ; 107594
107608 ; 107703
107613 ; 108218
107616 ; 107626
107617 ; 107823
107618 ; 107622
107619 ; 107623
107641 ; 107800
107643 ; 107667
107652 ; 107751
107654 ; 108042
107659 ; 107670
107662 ; 107663
107668 ; 118087
107686 ; 107707
107693 ; 107855
107705 ; 107878
107708 ; 107750
107712 ; 107761
107716 ; 107718
107731 ; 107738
107732 ; 107734
107733 ; 281852
107739 ; 107743
107744 ; 107753
107756 ; 107757
107771 ; 109381
107772 ; 107789
107774 ; 107999
107783 ; 120451
107784 ; 107798
107786 ; 108257
107790 ; 107791
107792 ; 107793
107805 ; 107808
107812 ; 107898
107813 ; 132556
107826 ; 107843
107827 ; 107830
107832 ; 107835
107838 ; 143998
107840 ; 107845
107842 ; 107868
107854 ; 108069
107862 ; 107863
107874 ; 108376
107876 ; 107882
107879 ; 108058
107886 ; 107910
107888 ; 107998
107889 ; 107892
107891 ; 107950
107894 ; 107934
107895 ; 107912
107907 ; 107911
107916 ; 107919
107920 ; 108032
107926 ; 108063
107928 ; 107942
107935 ; 107997
107939 ; 107943
107947 ; 107961
107951 ; 107955
107958 ; 107967
107970 ; 107976
107977 ; 107978
107983 ; 108251
107984 ; 115780
107995 ; 107996
108000 ; 108002
108003 ; 108007
108014 ; 108428
108040 ; 131767
108041 ; 108057
108046 ; 108707
108047 ; 108050
108053 ; 108061
108067 ; 108144
108072 ; 111512
108080 ; 108085
108086 ; 634026
108090 ; 108103
108097 ; 108105
108117 ; 108131
108119 ; 108146
108124 ; 115578
108132 ; 108149
108137 ; 108152
108138 ; 108153
108154 ; 108160
108156 ; 120642
108163 ; 215910
108167 ; 109834
108187 ; 125109
108189 ; 123203
108192 ; 108194
108193 ; 109360
108195 ; 108220
108198 ; 108201
108202 ; 108205
108206 ; 108368
108209 ; 113269
108212 ; 108215
108237 ; 108240
108239 ; 108242
108243 ; 210749
108244 ; 108407
108252 ; 111689
108253 ; 108260
108255 ; 108270
108256 ; 109126
108258 ; 108259
108261 ; 108262
108265 ; 108269
108276 ; 108303
108278 ; 108433
108289 ; 108295
108298 ; 108304
108308 ; 108352
108309 ; 109459
108311 ; 108313
108316 ; 108423
108317 ; 108680
108319 ; 108354
108321 ; 108334
108326 ; 137456
108332 ; 108338
108335 ; 108670
108341 ; 108342
108345 ; 108554
108348 ; 108556
108349 ; 108353
108350 ; 108365
108366 ; 108425
108379 ; 108399
108394 ; 108400
108396 ; 108403
108397 ; 108420
108436 ; 108438
108437 ; 108441
108440 ; 108459
108444 ; 108449
108450 ; 113630
108460 ; 108467
108461 ; 108463
108465 ; 108519
108469 ; 108474
108473 ; 108478
108475 ; 111574
108480 ; 108503
108483 ; 108485
108491 ; 126943
108495 ; 108512
108506 ; 145329
108508 ; 108795
108521 ; 108533
108522 ; 108525
108530 ; 108574
108532 ; 108540
108538 ; 108735
108539 ; 188859
108543 ; 108555
108548 ; 108552
108551 ; 108567
108578 ; 108668
108580 ; 108584
108593 ; 108594
108602 ; 108603
108605 ; 370061
108613 ; 108688
108616 ; 113165
108623 ; 108635
108632 ; 108641
108633 ; 325236
108653 ; 108733
108656 ; 281928
108664 ; 108722
108669 ; 108674
108692 ; 108701
108694 ; 108737
108700 ; 176347
108702 ; 108709
108721 ; 108729
108725 ; 108732
108726 ; 109658
108739 ; 108743
108740 ; 108760
108741 ; 108775
108745 ; 108764
108751 ; 108757
108761 ; 108904
108766 ; 108789
108767 ; 349482
108771 ; 196574
108772 ; 108787
108784 ; 109036
108785 ; 108811
108790 ; 108838
108793 ; 108806
108798 ; 108807
108805 ; 108810
108815 ; 109698
108818 ; 108830
108819 ; 108826
108827 ; 108831
108829 ; 108845
108842 ; 108905
108846 ; 108939
108848 ; 109019
108851 ; 109031
108855 ; 113589
108860 ; 108865
108862 ; 108896
108866 ; 109183
108874 ; 108902
108881 ; 108884
108892 ; 109077
108899 ; 108926
108907 ; 109541
108909 ; 108910
108917 ; 108930
108918 ; 109096
108938 ; 108970
108947 ; 108976
108950 ; 112842
108951 ; 108965
108956 ; 108963
108959 ; 108964
108972 ; 108973
108984 ; 108993
108989 ; 115533
108997 ; 109001
108999 ; 109006
109000 ; 109011
109027 ; 109092
109044 ; 109054
109049 ; 109074
109052 ; 111180
109056 ; 109141
109061 ; 109144
109067 ; 109069
109068 ; 109097
109081 ; 114497
109088 ; 149696
109094 ; 109257
109095 ; 109100
109098 ; 109169
109104 ; 109106
109110 ; 109807
109113 ; 109166
109114 ; 109133
109117 ; 109118
109127 ; 109165
109128 ; 109138
109131 ; 109182
109146 ; 109147
109148 ; 109549
109154 ; 109157
109164 ; 243587
109174 ; 109181
109197 ; 109291
109201 ; 109220
109202 ; 109227
109206 ; 109262
109212 ; 109245
109216 ; 109254
109217 ; 109235
109218 ; 109252
109225 ; 109230
109226 ; 109555
109228 ; 109264
109244 ; 109247
109246 ; 109313
109248 ; 109280
109255 ; 109277
109256 ; 110656
109263 ; 109270
109269 ; 109542
109278 ; 109570
109283 ; 109292
109290 ; 109303
109294 ; 109322
109300 ; 109311
109304 ; 109310
109305 ; 109306
109340 ; 124318
109352 ; 109356
109361 ; 109372
109362 ; 109364
109367 ; 109391
109371 ; 109415
109383 ; 109394
109384 ; 110958
109385 ; 109386
109388 ; 109400
109397 ; 120286
109408 ; 109453
109423 ; 109430
109424 ; 109452
109435 ; 109437
109438 ; 109439
109442 ; 109680
109444 ; 109764
109456 ; 109461
109458 ; 109464
109462 ; 109751
109467 ; 109516
109470 ; 109475
109477 ; 109487
109481 ; 109672
109486 ; 109735
109490 ; 109559
109498 ; 109506
109501 ; 109599
109508 ; 109536
109515 ; 109517
109531 ; 110183
109540 ; 115606
109550 ; 109568
109553 ; 133982
109557 ; 127914
109561 ; 116433
109566 ; 109571
109578 ; 109594
109579 ; 109641
109580 ; 109742
109582 ; 109620
109586 ; 109602
109595 ; 110184
109600 ; 109656
109601 ; 109621
109614 ; 109618
109619 ; 109626
109622 ; 109640
109645 ; 109652
109653 ; 109657
109663 ; 109666
109664 ; 115301
109665 ; 109670
109675 ; 114572
109677 ; 109739
109679 ; 365881
109683 ; 109692
109696 ; 114807
109703 ; 109726
109708 ; 109713
109716 ; 109721
109717 ; 109757
109723 ; 109749
109730 ; 109733
109732 ; 109744
109743 ; 109748
109745 ; 109759
109752 ; 109030
109753 ; 110039
109754 ; 121214
109756 ; 123027
109762 ; 109993
109763 ; 109771
109766 ; 109782
109768 ; 119362
109781 ; 109799
109785 ; 109814
109786 ; 196800
109788 ; 109798
109792 ; 109809
109793 ; 109802
109800 ; 109824
109810 ; 109835
109813 ; 109820
109815 ; 110094
109819 ; 109837
109828 ; 109874
109831 ; 124261
109839 ; 220419
109845 ; 109855
109848 ; 110060
109858 ; 110118
109867 ; 109917
109872 ; 109900
109878 ; 109973
109879 ; 121208
109880 ; 211814
109887 ; 109891
109888 ; 109889
109894 ; 117769
109904 ; 111540
109909 ; 109913
109910 ; 109916
109915 ; 109918
109922 ; 109924
109949 ; 109958
109951 ; 165265
109956 ; 109997
109970 ; 109976
109972 ; 109978
109974 ; 109990
109981 ; 109992
110002 ; 110047
110009 ; 111044
110014 ; 110016
110022 ; 110025
110023 ; 110027
110033 ; 110040
110038 ; 110045
110042 ; 110061
110043 ; 110109
110050 ; 110052
110051 ; 110054
110053 ; 357672
110056 ; 110358
110057 ; 110059
110065 ; 110074
110067 ; 110085
110079 ; 110086
110081 ; 110165
110082 ; 110091
110099 ; 110132
110101 ; 121410
110105 ; 112844
110127 ; 110174
110129 ; 110131
110134 ; 110150
110141 ; 110849
110142 ; 110162
110143 ; 110228
110152 ; 110406
110154 ; 325596
110157 ; 115551
110171 ; 110177
110180 ; 110206
110181 ; 110233
110192 ; 110376
110203 ; 110204
110207 ; 110209
110208 ; 110244
110218 ; 463519
110221 ; 110246
110227 ; 110243
110231 ; 110241
110234 ; 125730
110245 ; 110249
110250 ; 110264
110253 ; 131057
110256 ; 110258
110267 ; 110273
110278 ; 110282
110279 ; 110287
110280 ; 110286
110281 ; 110313
110284 ; 110388
110288 ; 110291
110292 ; 113836
110298 ; 110810
110299 ; 110399
110314 ; 110443
110318 ; 110322
110327 ; 110579
110328 ; 110339
110330 ; 110760
110331 ; 110335
110332 ; 110337
110336 ; 110359
110338 ; 110342
110343 ; 110370
110350 ; 110356
110354 ; 146032
110361 ; 114084
110384 ; 110389
110387 ; 169847
110391 ; 110400
110397 ; 110401
110398 ; 110435
110403 ; 110404
110405 ; 110409
110410 ; 110420
110415 ; 123984
110418 ; 110419
110423 ; 110425
110426 ; 110428
110436 ; 110439
110437 ; 110441
110452 ; 110539
110456 ; 110533
110466 ; 110473
110481 ; 110486
110490 ; 110498
110493 ; 110497
110499 ; 110621
110501 ; 110895
110504 ; 110572
110506 ; 110532
110508 ; 110553
110519 ; 110607
110522 ; 110536
110527 ; 110544
110537 ; 110564
